,db,table,column,completeness,dataType,dataTypeBool,dataTypeFloat,dataTypeInt,dataTypeStr,dataTypeUnknown,distinctValues,min,max,stdDev,hist,hasHist
48,GoldESP,AIRCRAFT_TYPE_PARTS,AIRCRAFT_TYPE,1.0,String,0,0,0,48,0,47,,,,"[{""value"":""C6"",""count"":1,""ratio"":0.020833334},{""value"":""L8"",""count"":1,""ratio"":0.020833334},{""value"":""G1"",""count"":1,""ratio"":0.020833334},{""value"":""SG"",""count"":1,""ratio"":0.020833334},{""value"":""S6"",""count"":1,""ratio"":0.020833334},{""value"":""A4"",""count"":1,""ratio"":0.020833334},{""value"":""LX"",""count"":1,""ratio"":0.020833334},{""value"":""9A"",""count"":1,""ratio"":0.020833334},{""value"":""6C"",""count"":1,""ratio"":0.020833334},{""value"":""GZ"",""count"":1,""ratio"":0.020833334},{""value"":""WP"",""count"":1,""ratio"":0.020833334},{""value"":""M2"",""count"":1,""ratio"":0.020833334},{""value"":""P2"",""count"":1,""ratio"":0.020833334},{""value"":""WK"",""count"":1,""ratio"":0.020833334},{""value"":""WL"",""count"":1,""ratio"":0.020833334},{""value"":""S7"",""count"":1,""ratio"":0.020833334},{""value"":""I6"",""count"":1,""ratio"":0.020833334},{""value"":""WT"",""count"":1,""ratio"":0.020833334},{""value"":""P8"",""count"":1,""ratio"":0.020833334},{""value"":""MN"",""count"":1,""ratio"":0.020833334},{""value"":""DU"",""count"":1,""ratio"":0.020833334},{""value"":""S3"",""count"":1,""ratio"":0.020833334},{""value"":""WM"",""count"":1,""ratio"":0.020833334},{""value"":""A2"",""count"":1,""ratio"":0.020833334},{""value"":""C4"",""count"":1,""ratio"":0.020833334},{""value"":""S4"",""count"":1,""ratio"":0.020833334},{""value"":""WS"",""count"":1,""ratio"":0.020833334},{""value"":""M4"",""count"":1,""ratio"":0.020833334},{""value"":""WD"",""count"":1,""ratio"":0.020833334},{""value"":""A1"",""count"":1,""ratio"":0.020833334},{""value"":""A6"",""count"":1,""ratio"":0.020833334},{""value"":""L3"",""count"":1,""ratio"":0.020833334},{""value"":""SS"",""count"":1,""ratio"":0.020833334},{""value"":""C3"",""count"":1,""ratio"":0.020833334},{""value"":""PA"",""count"":1,""ratio"":0.020833334},{""value"":""L7"",""count"":1,""ratio"":0.020833334},{""value"":""S5"",""count"":1,""ratio"":0.020833334},{""value"":""WN"",""count"":1,""ratio"":0.020833334},{""value"":""3A"",""count"":1,""ratio"":0.020833334},{""value"":""C5"",""count"":1,""ratio"":0.020833334},{""value"":""CK"",""count"":1,""ratio"":0.020833334},{""value"":""A3"",""count"":1,""ratio"":0.020833334},{""value"":""I4"",""count"":1,""ratio"":0.020833334},{""value"":""WG"",""count"":1,""ratio"":0.020833334},{""value"":""C2"",""count"":1,""ratio"":0.020833334},{""value"":""M1"",""count"":1,""ratio"":0.020833334},{""value"":""M3"",""count"":1,""ratio"":0.020833334},{""value"":""AH"",""count"":1,""ratio"":0.020833334}]",True
49,GoldESP,AIRCRAFT_TYPE_PARTS,DESCRIPTION,1.0,String,0,0,0,48,0,48,,,,"[{""value"":""LYNX MK.3"",""count"":1,""ratio"":0.020833334},{""value"":""ARMY LYNX MK.7"",""count"":1,""ratio"":0.020833334},{""value"":""INTERMED MERLIN MK.4"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.6"",""count"":1,""ratio"":0.020833334},{""value"":""WAREHOUSE ENG MAN"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK MK.6A"",""count"":1,""ratio"":0.020833334},{""value"":""LYNX MK.9A"",""count"":1,""ratio"":0.020833334},{""value"":""APACHE-64E"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN MK.4A"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK MK.4"",""count"":1,""ratio"":0.020833334},{""value"":""W/KEEPER GCS"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.6C"",""count"":1,""ratio"":0.020833334},{""value"":""GAZELLE MK.1"",""count"":1,""ratio"":0.020833334},{""value"":""W/KEEPER ATOLS"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN MK.4"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.3"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN MK.3A"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN MK.2"",""count"":1,""ratio"":0.020833334},{""value"":""LYNX"",""count"":1,""ratio"":0.020833334},{""value"":""INTERIM CHINOOK MK.6A"",""count"":1,""ratio"":0.020833334},{""value"":""W/KEEPER UAV"",""count"":1,""ratio"":0.020833334},{""value"":""LYNX MK.8"",""count"":1,""ratio"":0.020833334},{""value"":""PUMA"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.3A"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK MK.5"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN MK.1"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.7"",""count"":1,""ratio"":0.020833334},{""value"":""PUMA MK.2"",""count"":1,""ratio"":0.020833334},{""value"":""GAZELLE"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK MK.6"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.4"",""count"":1,""ratio"":0.020833334},{""value"":""STORMSHADOW WS"",""count"":1,""ratio"":0.020833334},{""value"":""W/KEEPER PATE"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK MK.2"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN MK.3"",""count"":1,""ratio"":0.020833334},{""value"":""APACHE MK.1"",""count"":1,""ratio"":0.020833334},{""value"":""SEAKING MK.5"",""count"":1,""ratio"":0.020833334},{""value"":""W/KEEPER ARRESTOR KIT"",""count"":1,""ratio"":0.020833334},{""value"":""W/KEEPER GDT"",""count"":1,""ratio"":0.020833334},{""value"":""APACHE"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK"",""count"":1,""ratio"":0.020833334},{""value"":""LYNX WILDCAT"",""count"":1,""ratio"":0.020833334},{""value"":""LYNX WILDCAT HMA"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOK MK.3"",""count"":1,""ratio"":0.020833334},{""value"":""POSEIDON MK1"",""count"":1,""ratio"":0.020833334},{""value"":""DUMMY AIRCRAFT"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN"",""count"":1,""ratio"":0.020833334}]",True
50,GoldESP,AIRCRAFT_TYPE_PARTS,EDWEFFECTIVEFROMTS,1.0,String,0,0,0,48,0,2,,,,"[{""value"":""16-DEC-20"",""count"":47,""ratio"":0.9791667},{""value"":""09-NOV-22"",""count"":1,""ratio"":0.020833334}]",True
51,GoldESP,AIRCRAFT_TYPE_PARTS,EDWEFFECTIVETOTS,0.0,Unknown,0,0,0,0,48,0,,,,,False
52,GoldESP,AIRCRAFT_TYPE_PARTS,EDWLOADTS,1.0,String,0,0,0,48,0,2,,,,"[{""value"":""10-NOV-22"",""count"":1,""ratio"":0.020833334},{""value"":""16-DEC-20"",""count"":47,""ratio"":0.9791667}]",True
53,GoldESP,AIRCRAFT_TYPE_PARTS,EDWSEQ_NO,1.0,Integral,0,0,0,0,0,2,1.0,7.0,0.8569568250501308,"[{""value"":""1"",""count"":47,""ratio"":0.9791667},{""value"":""7"",""count"":1,""ratio"":0.020833334}]",True
54,GoldESP,AIRCRAFT_TYPE_PARTS,EDWSOFT_DEL_IND,1.0,Integral,0,0,0,0,0,1,0.0,0.0,0.0,"[{""value"":""0"",""count"":48,""ratio"":1.0}]",True
55,GoldESP,AIRCRAFT_TYPE_PARTS,EDWSTG_ROW_OP,1.0,Integral,0,0,0,0,0,2,1.0,2.0,0.1428261375083551,"[{""value"":""2"",""count"":1,""ratio"":0.020833334},{""value"":""1"",""count"":47,""ratio"":0.9791667}]",True
56,GoldESP,AIRCRAFT_TYPE_PARTS,LAST_CHANGED_ON,0.6875,String,0,0,0,33,15,10,,,,"[{""value"":""10-MAR-16"",""count"":1,""ratio"":0.020833334},{""value"":""11-FEB-15"",""count"":23,""ratio"":0.47916666},{""value"":""15-NOV-12"",""count"":1,""ratio"":0.020833334},{""value"":""NullValue"",""count"":15,""ratio"":0.3125},{""value"":""09-NOV-22"",""count"":1,""ratio"":0.020833334},{""value"":""01-JUN-17"",""count"":1,""ratio"":0.020833334},{""value"":""28-JUN-17"",""count"":1,""ratio"":0.020833334},{""value"":""23-FEB-17"",""count"":1,""ratio"":0.020833334},{""value"":""11-APR-18"",""count"":2,""ratio"":0.041666668},{""value"":""19-NOV-20"",""count"":1,""ratio"":0.020833334},{""value"":""14-NOV-19"",""count"":1,""ratio"":0.020833334}]",True
57,GoldESP,AIRCRAFT_TYPE_PARTS,PRIME_CAGE,1.0,String,0,0,10,38,0,12,,,,"[{""value"":""8V613"",""count"":1,""ratio"":0.020833334},{""value"":""F0052"",""count"":1,""ratio"":0.020833334},{""value"":""00TBD"",""count"":1,""ratio"":0.020833334},{""value"":""77272"",""count"":8,""ratio"":0.16666667},{""value"":""94987"",""count"":1,""ratio"":0.020833334},{""value"":""FAAIT"",""count"":1,""ratio"":0.020833334},{""value"":""81205"",""count"":1,""ratio"":0.020833334},{""value"":""K0058"",""count"":22,""ratio"":0.45833334},{""value"":""F0210"",""count"":2,""ratio"":0.041666668},{""value"":""U4492"",""count"":1,""ratio"":0.020833334},{""value"":""U7941"",""count"":5,""ratio"":0.104166664},{""value"":""KCYD9"",""count"":4,""ratio"":0.083333336}]",True
58,GoldESP,AIRCRAFT_TYPE_PARTS,PRIME_PART,1.0,String,0,0,0,48,0,31,,,,"[{""value"":""ARRESTORKIT"",""count"":1,""ratio"":0.020833334},{""value"":""APACHE-64E"",""count"":1,""ratio"":0.020833334},{""value"":""EM"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOKMK6"",""count"":1,""ratio"":0.020833334},{""value"":""MERLINHC-A"",""count"":1,""ratio"":0.020833334},{""value"":""326004-1"",""count"":1,""ratio"":0.020833334},{""value"":""PATESYSTEM"",""count"":1,""ratio"":0.020833334},{""value"":""CHINOOKMK6A"",""count"":1,""ratio"":0.020833334},{""value"":""LYNXMK9A"",""count"":1,""ratio"":0.020833334},{""value"":""GROUND CONTROL STATION"",""count"":1,""ratio"":0.020833334},{""value"":""POSEIDON"",""count"":1,""ratio"":0.020833334},{""value"":""LYNX"",""count"":3,""ratio"":0.0625},{""value"":""62003776AA00"",""count"":1,""ratio"":0.020833334},{""value"":""PUMA"",""count"":2,""ratio"":0.041666668},{""value"":""PD/0/67830"",""count"":1,""ratio"":0.020833334},{""value"":""MERLINHC"",""count"":2,""ratio"":0.041666668},{""value"":""GAZELLE"",""count"":2,""ratio"":0.041666668},{""value"":""SEAKING"",""count"":6,""ratio"":0.125},{""value"":""MERLINMK3"",""count"":1,""ratio"":0.020833334},{""value"":""PADDUM"",""count"":1,""ratio"":0.020833334},{""value"":""LYNXMK7"",""count"":1,""ratio"":0.020833334},{""value"":""APACHE"",""count"":2,""ratio"":0.041666668},{""value"":""CHINOOK"",""count"":5,""ratio"":0.104166664},{""value"":""CHINOOKMK5"",""count"":1,""ratio"":0.020833334},{""value"":""WILDCATHMA"",""count"":1,""ratio"":0.020833334},{""value"":""MERLINMK3A"",""count"":1,""ratio"":0.020833334},{""value"":""WATCHKEEPER UAV"",""count"":1,""ratio"":0.020833334},{""value"":""MERLIN"",""count"":3,""ratio"":0.0625},{""value"":""SEAKINGMK3"",""count"":2,""ratio"":0.041666668},{""value"":""WILDCAT"",""count"":1,""ratio"":0.020833334}]",True
59,GoldESP,AIRCRAFT_TYPE_PARTS,VERSION_NUMBER,1.0,Integral,0,0,0,0,0,4,1.0,7.0,1.025499539519914,"[{""value"":""7"",""count"":1,""ratio"":0.020833334},{""value"":""5"",""count"":1,""ratio"":0.020833334},{""value"":""2"",""count"":1,""ratio"":0.020833334},{""value"":""1"",""count"":45,""ratio"":0.9375}]",True
60,GoldESP,ASSET_STATUS_CODES,ASSET_STATUS,1.0,String,0,0,0,1,0,1,,,,"[{""value"":""A"",""count"":1,""ratio"":1.0}]",True
61,GoldESP,ASSET_STATUS_CODES,DESCRIPTION,1.0,String,0,0,0,1,0,1,,,,"[{""value"":""Active"",""count"":1,""ratio"":1.0}]",True
62,GoldESP,ASSET_STATUS_CODES,EDWEFFECTIVEFROMTS,1.0,String,0,0,0,1,0,1,,,,"[{""value"":""16-DEC-20"",""count"":1,""ratio"":1.0}]",True
63,GoldESP,ASSET_STATUS_CODES,EDWEFFECTIVETOTS,0.0,Unknown,0,0,0,0,1,0,,,,,False
64,GoldESP,ASSET_STATUS_CODES,EDWLOADTS,1.0,String,0,0,0,1,0,1,,,,"[{""value"":""16-DEC-20"",""count"":1,""ratio"":1.0}]",True
65,GoldESP,ASSET_STATUS_CODES,EDWSEQ_NO,1.0,Integral,0,0,0,0,0,1,1.0,1.0,0.0,"[{""value"":""1"",""count"":1,""ratio"":1.0}]",True
66,GoldESP,ASSET_STATUS_CODES,EDWSOFT_DEL_IND,1.0,Integral,0,0,0,0,0,1,0.0,0.0,0.0,"[{""value"":""0"",""count"":1,""ratio"":1.0}]",True
67,GoldESP,ASSET_STATUS_CODES,EDWSTG_ROW_OP,1.0,Integral,0,0,0,0,0,1,1.0,1.0,0.0,"[{""value"":""1"",""count"":1,""ratio"":1.0}]",True
68,GoldESP,ASSET_STATUS_CODES,SHORT_DESCRIPTION,1.0,String,0,0,0,1,0,1,,,,"[{""value"":""Active"",""count"":1,""ratio"":1.0}]",True
69,GoldESP,AUTHORIZATION_LEVELS,AUTH_DESCRIPTION,1.0,String,0,0,0,51,0,52,,,,"[{""value"":""CARRY OUT NDT LEVEL 1 (EN4179) AND 2ND SIGNATURE FOR NDT LEVEL 1 TRAINEES"",""count"":1,""ratio"":0.019607844},{""value"":""SPECIFY EXTENT OF INDEPENDENT INSPECTIONS OUTSIDE SOURCE TRADE"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE SELF-SUPERVISED ZONAL EXAMINATIONS"",""count"":1,""ratio"":0.019607844},{""value"":""DEFER PREVENTIVE MAINTEANCE IAW TI"",""count"":1,""ratio"":0.019607844},{""value"":""SUPERVISE APU/ENGINE GROUND RUNS"",""count"":1,""ratio"":0.019607844},{""value"":""SIGN 1ST SIGNATURE FOR TASKED WORK ON ARMAMENT SYSTEMS"",""count"":1,""ratio"":0.019607844},{""value"":""SPECIFY EXTENT OF INDEPENDENT INSPECTIONS IN SOURCE TRADE"",""count"":1,""ratio"":0.019607844},{""value"":""ANALYZE/INTERPRET VE DATA"",""count"":1,""ratio"":0.019607844},{""value"":""CONDITION TECHNICAL EQUIPMENT AS SERVICEABLE OR UNSERVICEABLE (R2/R3/R4 AND E1/E3) INSIDE TRADE BOUNDARY"",""count"":1,""ratio"":0.019607844},{""value"":""AIRCREW AUTH TO SIGN PRE/POST FLIGHT"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT ELEMENTARY SELF-SUPERVISION (ESS) ACTIVITIES"",""count"":1,""ratio"":0.019607844},{""value"":""DETERMINE THE EXTENT OF FLIGHT SERVICING REQUIRED FOLLOWING AIR SYSTEM MAINTENANCE"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT SELF-SUPERVISED MAINTENANCE ACTIVITIES WITHIN OWN TRADE"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT NDT LEVEL 2 (EN4179)"",""count"":1,""ratio"":0.019607844},{""value"":""AUTHORIZE A MAINTENANCE OR PARTIAL TEST FLIGHT"",""count"":1,""ratio"":0.019607844},{""value"":""AUTHORIZE CORRECTIVE MAINTENANCE OF PRE-FLIGHT FAULTS"",""count"":1,""ratio"":0.019607844},{""value"":""USE/OPERATE VE SELF-SUPERVISED"",""count"":1,""ratio"":0.019607844},{""value"":""SUPERVISE WEAPON LOADING TEAM"",""count"":1,""ratio"":0.019607844},{""value"":""SIGN 2ND SIGNATURE FOR WORK ON AIRCRAFT ARMAMENT SYSTEMS"",""count"":1,""ratio"":0.019607844},{""value"":""AUTHORIZE CANNIBALIZATION WITHIN A MAINTENANCE ORGANIZATION"",""count"":1,""ratio"":0.019607844},{""value"":""CONDITION TECHNICAL EQUIPMENT AS SERVICEABLE OR UNSERVICEABLE (R2/R3/R4 AND E1/E3) OUTSIDE TRADE BOUNDARY"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT SELF-SUPERVISED MAINTENANCE ACTIVITIES OUTSIDE OWN TRADE"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE ENGINE OPERATOR DUTIES"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE INDEPENDENT INSPECTIONS OUTSIDE SOURCE TRADE"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT FUELLING OPERATIONS WITH ROTORS TURNING/ENGINES RUNNING"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE DUTIES OF FLYING MAINTAINER (FM)"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT 1ST SIGNATURE FOR TASKED WORK WITHIN TRADE BOUNDARY"",""count"":1,""ratio"":0.019607844},{""value"":""AUTHORIZE AN AIRBORNE CHECK"",""count"":1,""ratio"":0.019607844},{""value"":""LOAD KEYMAT AND SIGN REQUIRED MAINTENANCE DOCUMENTATION"",""count"":1,""ratio"":0.019607844},{""value"":""SIGN 2ND SIGNATURE FOR SUPERVISION OF WORK WITHIN TRADE BOUNDARY, REGARDLESS OF 1ST SIGNATORY'S RANK"",""count"":1,""ratio"":0.019607844},{""value"":""DEFER CORRECTIVE MAINTENANCE BY AUTHORIZING ADFS AND LIMITATIONS"",""count"":1,""ratio"":0.019607844},{""value"":""CO-ORDINATE MAINT WORK ORDERS"",""count"":1,""ratio"":0.019607844},{""value"":""COLLECT HUMS DATA FROM AIRCRAFT"",""count"":1,""ratio"":0.019607844},{""value"":""TRADE OF ANY"",""count"":1,""ratio"":0.019607844},{""value"":""CONDUCT LEVEL 1 ANALYSIS OF HUMS DATA"",""count"":1,""ratio"":0.019607844},{""value"":""WEAPON LOADING TEAM MEMBER"",""count"":1,""ratio"":0.019607844},{""value"":""TRADE OF AIRCRAFT"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE INDEPENDENT INSPECTIONS IN SOURCE TRADE"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT NDT LEVEL 3 (EN4179)"",""count"":1,""ratio"":0.019607844},{""value"":""TRADE OF AVIONICS"",""count"":1,""ratio"":0.019607844},{""value"":""CERTIFY IN MOD FORM 700/TECHNICAL LOG THAT AN AIR SYSTEM IS READY FOR FLIGHT"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT FLIGHT SERVICING"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE DUTIES OF FLIGHT SERVICING CO-ORDINATOR"",""count"":1,""ratio"":0.019607844},{""value"":""SIGN 2ND SIGNATURE FOR SUPERVISION OF WORK OUTSIDE TRADE BOUNDARY, REGARDLESS OF 1ST SIGNATORY'S RANK"",""count"":1,""ratio"":0.019607844},{""value"":""MAINTAIN FIBRE OPTIC SYSTEMS AND COMPONENTS"",""count"":1,""ratio"":0.019607844},{""value"":""UNDERTAKE FSCC CHECKER DUTIES"",""count"":1,""ratio"":0.019607844},{""value"":""SUPERVISE WEAPON PREPARATION TEAM"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT FUELLING OPERATIONS ON AIRCRAFT"",""count"":1,""ratio"":0.019607844},{""value"":""ANALYSE/INTERPRET VE DATA SELF-SUPERVISED"",""count"":1,""ratio"":0.019607844},{""value"":""CARRY OUT 1ST SIGNATURE FOR TASKED WORK OUTSIDE TRADE BOUNDARY"",""count"":1,""ratio"":0.019607844},{""value"":""WEAPON PREPARATION TEAM MEMBER"",""count"":1,""ratio"":0.019607844}]",True
70,GoldESP,AUTHORIZATION_LEVELS,AUTH_GROUP,1.0,String,0,0,0,51,0,9,,,,"[{""value"":""TRADE"",""count"":3,""ratio"":0.05882353},{""value"":""AUTHORITY LEVEL C"",""count"":13,""ratio"":0.25490198},{""value"":""AUTHORITY LEVEL H"",""count"":1,""ratio"":0.019607844},{""value"":""AIRCREW AUTHORIZATION"",""count"":1,""ratio"":0.019607844},{""value"":""AUTHORITY LEVEL D"",""count"":10,""ratio"":0.19607843},{""value"":""AUTHORITY LEVEL E"",""count"":5,""ratio"":0.09803922},{""value"":""AUTHORITY LEVEL F"",""count"":4,""ratio"":0.078431375},{""value"":""AUTHORITY LEVEL G"",""count"":4,""ratio"":0.078431375},{""value"":""AUTHORITY LEVEL B"",""count"":10,""ratio"":0.19607843}]",True
71,GoldESP,AUTHORIZATION_LEVELS,AUTH_ID,1.0,String,0,0,0,51,0,48,,,,"[{""value"":""ANY"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B206"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D410"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B201"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B213"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D416"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C328"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C307"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C318"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D409"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C324"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B205"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-F601"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C302"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-F603"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C317"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B212"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C329"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C306"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D415"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B202"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C305"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-AFS01"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-E506"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-E509"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-G702"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-G703"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D414"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-F606"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-H802"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D412"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-F602"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D407"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-E516"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C310"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D401"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B214"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-G704"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B211"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-G701"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D406"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B221"",""count"":1,""ratio"":0.019607844},{""value"":""AVIONICS"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-B203"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-D402"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C311"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-E501"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C308"",""count"":1,""ratio"":0.019607844},{""value"":""AIRCRAFT"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-E507"",""count"":1,""ratio"":0.019607844},{""value"":""MAMP-C303"",""count"":1,""ratio"":0.019607844}]",True
72,GoldESP,AUTHORIZATION_LEVELS,AUTO_SIGN_GRANTED,1.0,String,0,0,0,51,0,1,,,,"[{""value"":""F"",""count"":51,""ratio"":1.0}]",True
73,GoldESP,AUTHORIZATION_LEVELS,CREATED_BY,1.0,String,0,0,0,51,0,3,,,,"[{""value"":""SHAWA315"",""count"":48,""ratio"":0.9411765},{""value"":""EAMRW3B1"",""count"":2,""ratio"":0.039215688},{""value"":""EAMRW3B3"",""count"":1,""ratio"":0.019607844}]",True
74,GoldESP,AUTHORIZATION_LEVELS,CREATED_ON,1.0,String,0,0,0,51,0,3,,,,"[{""value"":""04-JAN-10"",""count"":2,""ratio"":0.039215688},{""value"":""07-APR-22"",""count"":48,""ratio"":0.9411765},{""value"":""05-SEP-11"",""count"":1,""ratio"":0.019607844}]",True
75,GoldESP,AUTHORIZATION_LEVELS,EDWEFFECTIVEFROMTS,1.0,String,0,0,0,51,0,2,,,,"[{""value"":""16-DEC-20"",""count"":3,""ratio"":0.05882353},{""value"":""07-APR-22"",""count"":48,""ratio"":0.9411765}]",True
76,GoldESP,AUTHORIZATION_LEVELS,EDWEFFECTIVETOTS,0.0,Unknown,0,0,0,0,51,0,,,,,False
77,GoldESP,AUTHORIZATION_LEVELS,EDWLOADTS,1.0,String,0,0,0,51,0,2,,,,"[{""value"":""07-APR-22"",""count"":48,""ratio"":0.9411765},{""value"":""16-DEC-20"",""count"":3,""ratio"":0.05882353}]",True
78,GoldESP,AUTHORIZATION_LEVELS,EDWSEQ_NO,1.0,Integral,0,0,0,0,0,1,1.0,1.0,0.0,"[{""value"":""1"",""count"":51,""ratio"":1.0}]",True
