id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
2,2,AC_EQUIPMENT_RUNNING_TASKS,length,CREATED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
3,2,AC_EQUIPMENT_RUNNING_TASKS,length,EIAC,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
0,2,AC_EQUIPMENT_RUNNING_TASKS,unique,"EIAC,SEQUENCE_NO",,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
4,2,AC_EQUIPMENT_RUNNING_TASKS,length,LAST_CHANGED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
5,2,AC_EQUIPMENT_RUNNING_TASKS,length,TASK_CODE,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
6,2,AC_READINESS_PROCESS_DATA,length,AC_READINESS_PROCESS_DATA_TK,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
7,2,AC_READINESS_PROCESS_DATA,length,ITEM_ID,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
8,2,AC_READINESS_PROCESS_DATA,length,READINESS_STATE_CODE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
9,2,AC_READINESS_PROCESS_DATA,in,READINESS_STATE_CODE,,,,"{\"dictionary\": \"READINESS_STATE_CODES\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
10,2,AC_READINESS_PROCESS_DATA,length,SEGREGATION_CODE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
81,2,AIRCRAFT_MASTER_LIVES,length,INTERVAL_TYPE,,,,"{\"max\": 2}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
82,2,AIRCRAFT_MASTER_LIVES,length,ITEM_ID,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
80,2,AIRCRAFT_MASTER_LIVES,unique,"ITEM_ID, INTERVAL_TYPE",,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
83,2,AIRCRAFT_MASTER_LIVES,length,LIFE,,,,"{\"max\": 15}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
84,2,AIRCRAFT_READINESS_LOGS,unique,AIRCRAFT_READINESS_LOG_TK,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
85,2,AIRCRAFT_READINESS_LOGS,length,AIRCRAFT_READINESS_LOG_TK,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
86,2,AIRCRAFT_READINESS_LOGS,length,CREATED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
