id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
1270,1,CANNIBALIZATION_RECORDS_DEL_TBL,length,RECIPIENT_WORK_ORDER_NO,,,,"{\"max\": 20}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1263,1,CANNIBALIZATION_RECORDS_TBL,complete,CANNIBALIZATION_ID,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1264,1,CANNIBALIZATION_RECORDS_TBL,length,CANNIBALIZATION_ID,,,,"{\"max\": 50}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1265,1,CANNIBALIZATION_RECORDS_TBL,length,REQUEST_ID,,,,"{\"max\": 20}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1266,1,CANNIBALIZATION_RECORDS_TBL,complete,STATUS,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1267,1,CANNIBALIZATION_RECORDS_TBL,length,STATUS,,,,"{\"max\": 20}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
544,1,CATALOG_MAPPINGS_TBL,complete,CAGE,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
545,1,CATALOG_MAPPINGS_TBL,length,CAGE,,,,"{\"max\": 5}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
554,1,CATALOG_MAPPINGS_TBL,complete,CHANGE_TABLE,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
555,1,CATALOG_MAPPINGS_TBL,length,CHANGE_TABLE,,,,"{\"max\": 4}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
551,1,CATALOG_MAPPINGS_TBL,complete,CHANGE_TYPE,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
